17 濯
17 燥
17 爵
17 犠
17 環
17 療
17 矯
17 礁
17 縮
17 績
17 繊
17 翼
17 聴
17 覧
17 謙
17 講
17 謝
17 謹
17 謄
17 購
17 轄
17 醜
17 鍛
17 霜
17 頻
17 鮮
17 齢
17 嶺
17 曙
17 檀
17 燦
17 瞭
17 瞳
17 磯
17 霞
17 鞠
17 駿
17 鴻
18 懲
18 曜
18 濫
18 癖
18 癒
18 瞬
18 礎
18 穫
18 簡
18 糧
18 織
18 繕
18 繭
18 職
18 臨
18 藩
18 襟
18 覆
18 観
18 贈
18 鎖
18 鎮
18 難
18 額
18 顔
18 題
18 類
18 顕
18 翻
18 騎
18 騒
18 験
18 闘
18 燿
18 穣
18 藍
18 藤
18 鎌
18 雛
18 鯉
18 麿
19 瀬
19 爆
19 璽
19 簿
19 繰
19 臓
19 羅
19 藻
19 覇
19 識
19 譜
19 警
19 鏡
19 離
19 霧
19 韻
19 願
19 髄
19 鯨
19 鶏
19 麗
19 艶
19 蘭
19 鯛
19 鵬
20 懸
20 欄
20 競
20 籍
20 議
20 護
20 譲
20 醸
20 鐘
20 響
20 騰
20 巌
20 耀
20 馨
21 艦
21 躍
21 露
21 顧
21 魔
21 鶴
22 襲
22 驚
23 鑑
24 麟
24 鷹
